property_id,largest_property_use_type_1,year_built,number_of_buildings,occupancy,national_median_energy_star,national_median_site_eui,national_median_source_eui,net_emissions_metric_tons,national_median_total_ghg,egrid_output_emissions_rate,multifamily_housing_gross,multifamily_housing_total,multifamily_housing_percent,multifamily_housing_percent_1,property_gfa_self_reported,property_gfa_calculated,number_of_active_energy_meters,number_of_active_it_meters,latitude,longitude,community_board,council_district,census_tract
2660064.0,111970.0,1916.0,1.0,100.0,50.0,160.2,234.2,605.1,1120.7,73.8,111970.0,89.0,90.0,90.0,120670.0,120670.0,11.0,0.0,40.787985,-73.973656,107.0,6.0,173.0
2660288.0,124726.0,1961.0,1.0,100.0,50.0,58.6,113.9,720.0,676.1,73.8,124726.0,117.0,100.0,100.0,166103.0,166103.0,8.0,0.0,40.760741,-73.966628,106.0,4.0,108.0
2660291.0,131422.0,1909.0,1.0,95.0,50.0,75.5,104.9,398.8,567.0,73.8,131422.0,87.0,90.0,100.0,131422.0,131422.0,7.0,0.0,40.79423,-73.976518,107.0,6.0,179.0
2660295.0,161495.0,1959.0,1.0,100.0,50.0,77.7,118.6,839.3,769.1,73.8,161495.0,188.0,100.0,100.0,168495.0,168495.0,7.0,0.0,40.736345,-73.984837,106.0,2.0,64.0
2660329.0,95956.0,1963.0,1.0,100.0,50.0,79.6,108.3,572.5,561.3,73.8,95956.0,101.0,90.0,100.0,95956.0,95956.0,6.0,0.0,40.735941,-73.983925,106.0,2.0,48.0
3119837.0,270159.0,2009.0,1.0,100.0,50.0,58.5,121.9,1140.9,1071.3,73.8,270159.0,269.0,100.0,100.0,280164.0,280164.0,6.0,0.0,40.7198,-73.963867,301.0,33.0,555.0
3119923.0,63107.0,2009.0,1.0,100.0,50.0,59.4,106.7,245.8,232.2,73.8,63107.0,50.0,80.0,100.0,63107.0,63107.0,5.0,0.0,40.71733,-73.964409,301.0,33.0,555.0
3120581.0,108285.0,2006.0,1.0,100.0,50.0,97.1,115.2,1301.6,575.2,73.8,108285.0,77.0,90.0,100.0,108285.0,108285.0,3.0,0.0,40.708973,-73.968479,301.0,33.0,547.0
3530122.0,64598.0,1979.0,1.0,100.0,50.0,62.1,105.3,242.9,243.7,73.8,64598.0,58.0,90.0,100.0,64598.0,64598.0,5.0,0.0,40.748882,-73.983524,105.0,4.0,82.0
3530197.0,77742.0,1918.0,1.0,100.0,50.0,75.9,114.3,263.6,433.0,73.8,77742.0,51.0,100.0,100.0,77742.0,77742.0,7.0,0.0,40.747338,-73.995532,105.0,3.0,95.0
3530248.0,100154.0,1959.0,1.0,100.0,50.0,76.5,118.7,460.7,518.8,73.8,100154.0,100.0,90.0,100.0,100154.0,100154.0,5.0,0.0,40.755653,-73.966454,106.0,4.0,98.0
3540415.0,69446.0,2006.0,1.0,100.0,50.0,62.6,112.7,649.7,294.9,73.8,69446.0,52.0,90.0,90.0,76047.0,76047.0,11.0,0.0,40.709639,-74.008325,101.0,1.0,1502.0
4852069.0,84284.0,1917.0,1.0,100.0,50.0,52.5,121.4,502.4,317.7,73.8,84284.0,58.0,100.0,100.0,88998.0,88998.0,7.0,0.0,40.74342,-73.984017,105.0,2.0,74.0
4854349.0,60000.0,1904.0,1.0,80.0,50.0,68.7,105.9,169.3,242.8,73.8,60000.0,26.0,80.0,80.0,60000.0,60000.0,6.0,0.0,40.773337,-73.978987,107.0,6.0,153.0
4863785.0,131279.0,1920.0,1.0,90.0,50.0,126.9,186.3,12.9,1038.6,73.8,131279.0,66.0,100.0,100.0,141014.0,141014.0,1.0,0.0,40.716825,-74.00391,101.0,1.0,31.0
5861207.0,62497.0,2011.0,1.0,100.0,50.0,51.3,115.3,264.0,233.3,73.8,62497.0,22.0,100.0,100.0,67589.0,67589.0,5.0,0.0,40.765876,-73.96521,108.0,4.0,120.0
5863739.0,228193.0,1986.0,1.0,100.0,50.0,51.2,93.3,993.5,726.9,73.8,228193.0,148.0,100.0,100.0,228193.0,228193.0,8.0,0.0,40.782139,-73.975904,107.0,6.0,165.0
6286948.0,169475.0,1947.0,1.0,100.0,50.0,70.0,110.5,618.9,704.1,73.8,169475.0,84.0,100.0,100.0,169475.0,169475.0,4.0,0.0,40.769574,-73.964956,108.0,4.0,122.0
6286952.0,52286.0,2003.0,1.0,100.0,50.0,65.2,108.0,164.1,205.6,73.8,52286.0,22.0,100.0,100.0,52286.0,52286.0,5.0,0.0,40.673111,-73.971942,306.0,39.0,159.0
6373324.0,115446.0,1986.0,1.0,100.0,50.0,52.4,87.3,459.6,408.0,73.8,115446.0,72.0,90.0,100.0,128917.0,128917.0,5.0,0.0,40.78735,-73.972104,107.0,6.0,173.0
6682153.0,42560.0,1901.0,1.0,100.0,50.0,81.5,118.1,223.5,255.2,73.8,42560.0,15.0,100.0,100.0,42560.0,42560.0,6.0,0.0,40.783632,-73.956777,108.0,4.0,15002.0
6797774.0,47469.0,1941.0,1.0,100.0,50.0,81.9,101.1,197.7,214.9,73.8,47469.0,41.0,80.0,100.0,47469.0,47469.0,4.0,0.0,40.606277,-73.959715,315.0,48.0,554.0
6797783.0,52033.0,1956.0,1.0,100.0,50.0,82.3,102.2,249.1,241.4,73.8,52033.0,48.0,80.0,100.0,52033.0,52033.0,6.0,0.0,40.611441,-73.953704,314.0,48.0,546.0
6797796.0,41984.0,1948.0,1.0,100.0,50.0,90.5,109.2,311.4,277.7,73.8,41984.0,48.0,80.0,100.0,41984.0,41984.0,10.0,0.0,40.858627,-73.865628,211.0,13.0,330.0
6819350.0,53935.0,1948.0,1.0,100.0,50.0,70.4,102.0,156.3,219.5,73.8,53935.0,52.0,100.0,100.0,53935.0,53935.0,6.0,0.0,40.773331,-73.957133,108.0,4.0,134.0
6819395.0,30415.0,1930.0,1.0,100.0,50.0,71.7,95.4,176.1,160.8,73.8,30415.0,25.0,100.0,100.0,30415.0,30415.0,6.0,0.0,40.749411,-73.977096,106.0,4.0,80.0
6819408.0,43763.0,1940.0,1.0,100.0,50.0,90.1,116.4,238.3,220.7,73.8,43763.0,55.0,100.0,100.0,43763.0,43763.0,9.0,0.0,40.777507,-73.981073,107.0,6.0,157.0
6819466.0,95007.0,1950.0,1.0,100.0,50.0,80.6,101.0,603.5,557.6,73.8,95007.0,76.0,100.0,100.0,98007.0,98007.0,8.0,0.0,40.784282,-73.971004,107.0,6.0,169.0
9138760.0,846468.0,2014.0,1.0,90.0,50.0,63.0,110.1,3046.3,3892.9,73.8,846468.0,362.0,100.0,100.0,930605.0,969073.0,10.0,0.0,40.771711,-73.990397,107.0,6.0,151.0
10757380.0,54262.0,1926.0,1.0,100.0,50.0,58.6,107.8,272.2,198.5,73.8,54262.0,31.0,100.0,100.0,55121.0,57807.0,4.0,0.0,40.741036,-73.99965,104.0,3.0,81.0
10781372.0,82107.0,1986.0,1.0,100.0,50.0,77.1,118.5,518.1,382.4,73.8,82107.0,88.0,100.0,100.0,84287.0,91787.0,5.0,0.0,40.771846,-73.949423,108.0,5.0,136.0
10926705.0,195424.0,1964.0,1.0,100.0,50.0,60.6,118.1,1045.1,839.4,73.8,195424.0,188.0,100.0,100.0,217385.0,234521.0,8.0,0.0,40.753493,-73.969097,106.0,4.0,90.0
12452460.0,35365.0,1954.0,1.0,100.0,50.0,86.9,118.1,232.0,225.8,73.8,35365.0,58.0,100.0,100.0,35365.0,36565.0,5.0,0.0,40.748615,-73.979053,106.0,4.0,80.0
15639650.0,33790.0,1979.0,1.0,100.0,50.0,82.2,118.1,163.4,160.2,73.8,33790.0,16.0,100.0,100.0,33790.0,33790.0,4.0,0.0,40.755977,-73.967211,106.0,4.0,98.0
15639841.0,63122.0,1910.0,1.0,100.0,50.0,81.0,102.6,365.2,380.7,73.8,63122.0,34.0,100.0,100.0,63122.0,63122.0,6.0,0.0,40.784613,-73.981804,107.0,6.0,167.0
15639879.0,99124.0,1927.0,1.0,100.0,50.0,86.7,106.4,636.2,631.2,73.8,99124.0,78.0,100.0,100.0,99124.0,99124.0,6.0,0.0,40.801883,-73.969183,107.0,6.0,191.0
20805060.0,58564.0,1894.0,1.0,100.0,50.0,60.2,132.3,453.5,250.2,73.8,58564.0,85.0,100.0,100.0,58564.0,58564.0,9.0,0.0,40.706606,-74.008404,101.0,1.0,7.0
20984881.0,185471.0,1963.0,1.0,100.0,50.0,71.8,102.0,679.4,765.9,73.8,185471.0,151.0,90.0,100.0,185471.0,185471.0,3.0,0.0,40.784314,-73.982938,107.0,6.0,167.0
20984884.0,400000.0,1981.0,1.0,100.0,50.0,36.6,101.6,1309.8,1181.3,73.8,400000.0,200.0,90.0,90.0,439280.0,509580.0,6.0,0.0,40.780505,-73.955901,108.0,4.0,14802.0
20984888.0,106395.0,1927.0,1.0,100.0,50.0,79.3,107.6,362.1,478.7,73.8,106395.0,91.0,90.0,90.0,106395.0,106395.0,8.0,0.0,40.789163,-73.978498,107.0,6.0,175.0
21326460.0,184803.0,2016.0,1.0,100.0,50.0,56.6,114.5,1314.5,675.3,73.8,184803.0,83.0,100.0,100.0,184803.0,184803.0,4.0,0.0,40.740119,-73.98825,105.0,2.0,56.0
21326467.0,34979.0,2014.0,1.0,100.0,50.0,61.4,118.1,187.2,136.3,73.8,34979.0,7.0,100.0,100.0,34979.0,34979.0,5.0,0.0,40.774778,-73.95844,108.0,5.0,140.0
21360058.0,79974.0,1900.0,1.0,100.0,50.0,78.7,115.6,324.2,365.5,73.8,79974.0,95.0,100.0,100.0,79974.0,79974.0,4.0,0.0,40.733642,-73.992109,102.0,2.0,61.0
21360068.0,66754.0,1901.0,1.0,100.0,50.0,92.3,132.2,280.7,355.0,73.8,66754.0,106.0,100.0,100.0,66754.0,66754.0,6.0,0.0,40.794496,-73.976445,107.0,6.0,179.0
21360077.0,153890.0,1963.0,1.0,100.0,50.0,70.8,131.1,698.9,743.6,73.8,153890.0,70.0,100.0,100.0,153890.0,153890.0,11.0,0.0,40.763736,-73.965912,108.0,4.0,11402.0
21360088.0,65523.0,2015.0,1.0,100.0,50.0,54.7,118.1,268.5,237.2,73.8,65523.0,7.0,100.0,100.0,65523.0,65523.0,6.0,0.0,40.783314,-73.978703,107.0,6.0,167.0
21360139.0,57728.0,1925.0,1.0,95.0,50.0,92.8,137.9,271.2,312.1,73.8,57728.0,22.0,100.0,100.0,57728.0,57728.0,7.0,0.0,40.775466,-73.96483,108.0,4.0,130.0
21360141.0,63550.0,1964.0,1.0,100.0,50.0,80.7,118.0,271.6,297.5,73.8,63550.0,73.0,100.0,100.0,63550.0,63550.0,6.0,0.0,40.799825,-73.970278,107.0,6.0,191.0
21360146.0,73634.0,2008.0,1.0,100.0,50.0,66.6,128.5,301.7,311.5,73.8,73634.0,108.0,100.0,100.0,73634.0,73634.0,7.0,0.0,40.763244,-73.994177,104.0,3.0,129.0
6797908.0,37600.0,1924.0,1.0,100.0,50.0,88.3,110.5,200.6,184.3,73.8,37600.0,46.0,90.0,90.0,37600.0,37600.0,6.0,0.0,40.638498,-73.977416,312.0,39.0,488.0
3987327.0,466900.0,2012.0,3.0,100.0,50.0,52.0,89.3,15790.1,3168.4,73.8,458805.0,568.94,100.0,100.0,997454.0,997454.0,8.0,0.0,40.79159,-73.95269,111.0,8.0,168.0
6734616.0,27000.0,1913.0,1.0,100.0,50.0,78.4,113.8,118.6,122.5,73.8,27000.0,28.0,0.0,0.0,27000.0,27000.0,4.0,0.0,40.829529,-73.896525,203.0,16.0,125.0
6777282.0,28050.0,1913.0,2.0,95.0,50.0,78.6,114.1,118.6,127.6,73.8,28050.0,30.0,100.0,100.0,28050.0,28050.0,4.0,0.0,40.829529,-73.896525,203.0,16.0,125.0
6825724.0,117290.0,2016.0,1.0,100.0,50.0,58.4,118.4,327.1,443.1,73.8,117290.0,112.0,0.0,0.0,117290.0,117290.0,6.0,0.0,40.829065,-73.905378,203.0,16.0,185.0
6664423.0,32400.0,1958.0,1.0,100.0,50.0,79.3,102.5,178.0,189.0,73.8,32400.0,38.61,0.0,0.0,32400.0,32400.0,7.0,0.0,40.89871,-73.897111,208.0,11.0,351.0
20589044.0,102736.0,1920.0,2.0,100.0,50.0,93.9,128.0,669.7,703.4,73.8,102736.0,99.0,0.0,0.0,102736.0,102736.0,10.0,0.0,40.797732,-73.949399,110.0,9.0,186.0
20589056.0,102736.0,1920.0,2.0,100.0,50.0,86.9,116.0,423.2,504.1,73.8,102736.0,74.0,0.0,0.0,102736.0,102736.0,9.0,0.0,40.798094,-73.95027,110.0,9.0,186.0
20773576.0,26100.0,1920.0,1.0,95.0,50.0,80.9,104.8,254.8,118.2,73.8,26100.0,25.0,100.0,100.0,26100.0,26100.0,4.0,0.0,40.798094,-73.95027,110.0,9.0,186.0
15624798.0,27935.0,1985.0,1.0,90.0,50.0,71.1,119.1,231.5,120.2,73.8,27935.0,23.0,100.0,100.0,27935.0,27935.0,6.0,0.0,40.779161,-73.955844,108.0,4.0,14801.0
4043079.0,66427.0,2000.0,1.0,100.0,50.0,72.4,116.4,259.9,287.1,73.8,66427.0,54.0,90.0,90.0,66427.0,66427.0,11.0,0.0,40.820872,-73.898919,202.0,17.0,87.0
4043090.0,71550.0,2011.0,1.0,100.0,50.0,81.3,129.2,314.8,346.1,73.8,71550.0,74.0,90.0,90.0,71550.0,71550.0,4.0,0.0,40.851333,-73.902133,205.0,15.0,381.0
4996899.0,131384.0,2004.0,1.0,100.0,50.0,67.5,119.0,463.7,545.6,73.8,131384.0,120.0,100.0,100.0,131384.0,131384.0,8.0,0.0,40.815435,-73.905199,201.0,8.0,79.0
6696187.0,47667.0,1901.0,6.0,100.0,50.0,73.1,115.6,254.3,206.9,73.8,47667.0,40.0,100.0,100.0,47667.0,47667.0,13.0,0.0,40.812108,-73.955154,109.0,7.0,20901.0
10825620.0,325415.0,2017.0,1.0,80.0,50.0,53.6,119.6,643.8,1169.8,73.8,325415.0,362.0,100.0,100.0,325415.0,325415.0,15.0,0.0,40.853629,-73.891372,206.0,15.0,385.0
6139569.0,792521.0,1932.0,1.0,100.0,50.0,59.4,131.6,3739.9,4193.8,73.8,792521.0,612.0,100.0,100.0,1031916.0,1031916.0,4.0,0.0,40.706315,-74.007895,101.0,1.0,7.0
7069932.0,27350.0,1900.0,1.0,100.0,50.0,52.3,89.3,134.7,174.6,73.8,20998.0,4.0,50.0,50.0,54848.0,54848.0,6.0,0.0,40.723302,-74.001844,102.0,1.0,49.0
6494554.0,51150.0,1900.0,1.0,100.0,50.0,47.1,130.6,61.8,177.1,73.8,51150.0,21.0,100.0,100.0,51150.0,51150.0,5.0,0.0,40.736696,-73.990647,105.0,2.0,52.0
6681830.0,33423.0,1915.0,1.0,100.0,50.0,92.7,118.1,195.2,172.8,73.8,33423.0,7.0,100.0,100.0,33423.0,33423.0,5.0,0.0,40.715828,-74.006742,101.0,1.0,33.0
6681852.0,34998.0,1920.0,1.0,100.0,50.0,65.3,118.1,211.8,141.9,73.8,34998.0,16.0,100.0,100.0,34998.0,34998.0,11.0,0.0,40.715894,-74.006883,101.0,1.0,33.0
6682128.0,36000.0,1915.0,1.0,100.0,50.0,56.5,118.1,241.8,133.0,73.8,36000.0,18.0,100.0,100.0,36000.0,36000.0,5.0,0.0,40.720193,-74.001948,102.0,1.0,47.0
6682154.0,30043.0,1910.0,1.0,100.0,50.0,54.2,108.5,92.5,104.8,73.8,30043.0,24.0,100.0,100.0,30043.0,30043.0,5.0,0.0,40.692671,-73.991901,302.0,33.0,9.0
6682187.0,24846.0,1900.0,1.0,100.0,50.0,58.6,129.7,95.7,116.9,73.8,24846.0,25.0,100.0,100.0,29846.0,29846.0,5.0,0.0,40.69151,-73.991501,302.0,33.0,9.0
7139494.0,497352.0,1986.0,1.0,95.0,50.0,70.3,109.7,2210.2,2362.7,73.8,497352.0,448.0,80.0,80.0,568001.0,568001.0,12.0,0.0,40.775012,-73.982969,107.0,6.0,153.0
7139913.0,72000.0,1915.0,1.0,95.0,50.0,46.8,128.0,129.0,246.2,73.8,72000.0,94.0,80.0,80.0,72000.0,72000.0,4.0,0.0,40.753209,-73.974291,106.0,4.0,92.0
10814132.0,64049.0,1911.0,1.0,95.0,50.0,90.2,135.2,275.0,337.6,73.8,64049.0,95.0,100.0,100.0,64049.0,64049.0,6.0,0.0,40.737948,-73.994096,105.0,3.0,54.0
4040758.0,145987.0,1929.0,2.0,100.0,50.0,83.6,122.3,815.5,742.5,73.8,145987.0,137.0,90.0,100.0,153137.0,153137.0,18.0,0.0,40.860277,-73.926996,112.0,10.0,283.0
4040773.0,61944.0,1920.0,1.0,100.0,50.0,122.8,161.6,411.2,455.4,73.8,61944.0,39.0,90.0,100.0,65919.0,65919.0,10.0,0.0,40.827829,-73.947837,109.0,7.0,233.0
4040789.0,74391.0,1915.0,1.0,100.0,50.0,100.5,131.7,588.7,444.4,73.8,74391.0,65.0,90.0,100.0,78678.0,78678.0,8.0,0.0,40.827325,-73.949807,109.0,7.0,233.0
6212615.0,53740.0,1922.0,1.0,95.0,50.0,94.6,130.3,287.4,291.4,73.8,53740.0,62.0,90.0,90.0,53740.0,53740.0,14.0,0.0,40.84387,-73.912882,204.0,14.0,22702.0
6213912.0,50190.0,1924.0,1.0,95.0,50.0,80.2,122.2,153.6,236.3,73.8,50190.0,49.0,90.0,90.0,50190.0,50190.0,8.0,0.0,40.853792,-73.905032,205.0,14.0,241.0
2667439.0,109499.0,1941.0,1.0,95.0,50.0,94.5,111.3,906.8,594.2,73.8,109499.0,113.0,70.0,70.0,115140.0,115140.0,9.0,0.0,40.826276,-73.922939,204.0,16.0,5902.0
2667473.0,68250.0,1959.0,1.0,100.0,50.0,96.3,116.6,534.8,483.5,73.8,68250.0,62.0,80.0,80.0,68250.0,68250.0,5.0,0.0,40.85569,-73.862905,211.0,13.0,228.0
2667417.0,70000.0,1955.0,1.0,85.0,50.0,79.6,111.4,297.3,403.9,73.8,70000.0,74.0,70.0,70.0,70000.0,70000.0,9.0,0.0,40.860979,-73.900264,205.0,14.0,23703.0
2667448.0,59040.0,1956.0,1.0,95.0,50.0,94.0,119.7,401.2,411.6,73.8,59040.0,66.0,80.0,80.0,59040.0,68880.0,8.0,0.0,40.868417,-73.885126,207.0,15.0,40702.0
4398548.0,116020.0,1918.0,1.0,100.0,50.0,89.8,119.0,356.0,608.1,73.8,116020.0,70.0,100.0,100.0,116020.0,116020.0,11.0,0.0,40.796741,-73.973887,107.0,6.0,183.0
2533064.0,211707.0,2010.0,1.0,100.0,50.0,81.7,157.3,948.0,1102.5,73.8,211707.0,29.0,100.0,100.0,212671.0,212671.0,5.0,0.0,40.788724,-73.977982,107.0,6.0,171.0
2544333.0,137891.0,2009.0,1.0,100.0,50.0,67.0,119.1,609.6,588.0,73.8,137891.0,67.0,100.0,100.0,142212.0,157450.0,6.0,0.0,40.72173,-74.004308,102.0,1.0,47.0
4862664.0,69490.0,1901.0,1.0,100.0,50.0,58.3,87.4,224.5,236.5,73.8,69490.0,33.0,10.0,100.0,69490.0,69490.0,5.0,0.0,40.733883,-74.007278,102.0,3.0,75.0
4862670.0,96783.0,1961.0,1.0,100.0,50.0,133.8,187.6,486.1,838.7,73.8,96783.0,66.0,10.0,100.0,96783.0,96783.0,5.0,0.0,40.777421,-73.956734,108.0,5.0,140.0
5853282.0,239084.0,2005.0,1.0,100.0,50.0,47.4,100.5,862.5,846.3,73.8,239084.0,139.0,100.0,100.0,262502.0,262502.0,6.0,0.0,40.744947,-73.985976,105.0,4.0,74.0
7839268.0,36092.0,1915.0,1.0,65.0,50.0,51.3,118.1,180.5,125.7,73.8,36092.0,5.0,100.0,100.0,36092.0,36092.0,5.0,0.0,40.714813,-74.009357,101.0,1.0,21.0
10864944.0,74500.0,1900.0,1.0,100.0,50.0,98.4,124.4,560.5,530.0,73.8,74500.0,62.0,100.0,100.0,74500.0,74500.0,15.0,0.0,40.796043,-73.973006,107.0,6.0,183.0
10864946.0,28450.0,1910.0,1.0,100.0,50.0,102.8,134.8,105.1,164.3,73.8,28450.0,33.0,100.0,100.0,28450.0,28450.0,4.0,0.0,40.734526,-74.00709,102.0,3.0,75.0
10864970.0,75503.0,1915.0,1.0,100.0,50.0,68.9,113.8,323.6,313.3,73.8,75503.0,25.0,100.0,100.0,75503.0,75503.0,11.0,0.0,40.716536,-74.009152,101.0,1.0,33.0
2671349.0,169376.0,1928.0,1.0,100.0,50.0,70.1,106.7,764.4,717.5,73.8,169376.0,150.0,90.0,100.0,174421.0,174421.0,8.0,0.0,40.757423,-73.964875,106.0,5.0,108.0
2748075.0,454469.0,1930.0,1.0,100.0,50.0,85.8,107.1,38.9,2201.2,73.8,454469.0,398.0,90.0,100.0,462539.0,462539.0,3.0,0.0,40.756223,-73.963923,106.0,4.0,10601.0
4567407.0,58370.0,1920.0,1.0,100.0,50.0,166.8,200.2,550.8,721.9,73.8,58370.0,168.0,10.0,90.0,58370.0,58370.0,3.0,0.0,40.803889,-73.967921,107.0,6.0,195.0
9603714.0,33756.0,1925.0,1.0,95.0,50.0,186.5,218.8,374.2,466.0,73.8,33756.0,119.0,100.0,100.0,33756.0,33756.0,6.0,0.0,40.830574,-73.941508,109.0,7.0,23501.0
2564478.0,87400.0,1892.0,1.0,100.0,50.0,46.0,81.4,230.7,247.8,73.8,87400.0,47.0,100.0,100.0,87400.0,87400.0,3.0,0.0,40.804667,-73.95383,110.0,9.0,218.0
2960159.0,64230.0,1988.0,1.0,100.0,50.0,73.9,108.1,285.1,275.2,73.8,64230.0,49.0,90.0,100.0,64230.0,64230.0,5.0,0.0,40.761858,-73.992856,104.0,3.0,121.0
2789396.0,71210.0,1920.0,1.0,100.0,50.0,75.7,101.3,353.0,304.5,73.8,71210.0,68.0,0.0,100.0,71210.0,71210.0,9.0,0.0,40.864213,-73.927537,112.0,10.0,287.0
2789403.0,76286.0,1930.0,1.0,100.0,50.0,88.2,112.7,271.8,375.4,73.8,76286.0,48.0,0.0,100.0,76286.0,76286.0,7.0,0.0,40.838694,-73.943644,112.0,7.0,245.0
2789420.0,62677.0,1909.0,1.0,100.0,50.0,96.7,144.8,510.2,371.0,73.8,62677.0,36.0,0.0,100.0,65705.0,65705.0,13.0,0.0,40.819389,-73.953281,109.0,7.0,22301.0
2789423.0,83725.0,1929.0,1.0,100.0,50.0,81.6,115.8,446.7,392.7,73.8,83725.0,67.0,70.0,100.0,83725.0,83725.0,15.0,0.0,40.813095,-73.907171,201.0,8.0,73.0
2789436.0,88535.0,1930.0,1.0,100.0,50.0,81.3,115.9,664.5,460.4,73.8,88535.0,63.0,0.0,100.0,89614.0,89614.0,16.0,0.0,40.845564,-73.938975,112.0,10.0,263.0
2789446.0,88153.0,1926.0,1.0,100.0,50.0,77.3,102.4,403.6,497.7,73.8,88153.0,60.0,0.0,100.0,88153.0,88153.0,7.0,0.0,40.870743,-73.889999,207.0,14.0,40701.0
6572181.0,54396.0,1923.0,1.0,100.0,50.0,85.9,102.7,496.7,256.2,73.8,54396.0,54.0,100.0,100.0,54396.0,54396.0,8.0,0.0,40.846979,-73.936242,112.0,10.0,263.0
6572192.0,54396.0,1923.0,1.0,100.0,50.0,75.8,102.7,241.7,233.9,73.8,54396.0,54.0,100.0,100.0,54396.0,54396.0,9.0,0.0,40.846373,-73.93669,112.0,10.0,263.0
6811459.0,47120.0,1950.0,1.0,100.0,50.0,69.8,88.3,227.6,244.0,73.8,47120.0,36.0,100.0,100.0,47120.0,47120.0,6.0,0.0,40.701659,-73.8305,409.0,29.0,140.0
2383823.0,72409.0,1927.0,1.0,100.0,50.0,81.2,112.6,430.1,484.5,73.8,72409.0,70.0,80.0,100.0,80509.0,80509.0,5.0,0.0,40.75483,-73.970334,106.0,4.0,98.0
2667240.0,212740.0,1958.0,1.0,100.0,50.0,77.0,112.2,1072.6,1293.0,73.8,212740.0,111.0,100.0,90.0,231346.0,255346.0,14.0,0.0,40.775496,-73.962306,108.0,4.0,142.0
2667250.0,155938.0,1960.0,1.0,100.0,50.0,82.3,109.8,1026.2,959.4,73.8,155938.0,89.0,90.0,100.0,155938.0,155938.0,4.0,0.0,40.75656,-73.961266,106.0,5.0,10601.0
2667271.0,24895.0,1928.0,1.0,100.0,50.0,74.5,118.1,219.2,145.6,73.8,24895.0,8.0,100.0,100.0,32895.0,32895.0,4.0,0.0,40.776789,-73.963201,108.0,4.0,142.0
2667309.0,101131.0,1962.0,1.0,100.0,50.0,106.4,125.6,1367.6,795.4,73.8,101131.0,114.0,90.0,90.0,101131.0,101131.0,5.0,0.0,40.757637,-73.965337,106.0,5.0,108.0
2667318.0,253853.0,1985.0,1.0,100.0,50.0,72.5,126.5,1032.6,1316.5,73.8,253853.0,197.0,100.0,100.0,263853.0,283853.0,6.0,0.0,40.770383,-73.956085,108.0,5.0,134.0
2667331.0,54883.0,1956.0,1.0,100.0,50.0,106.8,150.7,278.0,431.0,73.8,54883.0,96.0,70.0,100.0,54883.0,60883.0,8.0,0.0,40.769064,-73.952122,108.0,5.0,132.0
2667334.0,65387.0,1928.0,1.0,100.0,50.0,82.8,122.5,297.6,395.8,73.8,65387.0,66.0,10.0,100.0,65387.0,65387.0,7.0,0.0,40.774567,-73.957941,108.0,5.0,140.0
2667342.0,46500.0,1906.0,1.0,100.0,50.0,81.3,118.1,209.5,309.4,73.8,46500.0,16.0,100.0,100.0,51500.0,51500.0,5.0,0.0,40.735931,-73.995565,102.0,3.0,63.0
3542194.0,58800.0,1911.0,1.0,100.0,50.0,56.6,121.5,280.9,251.1,73.8,58800.0,52.0,90.0,90.0,67132.0,67132.0,5.0,0.0,40.742749,-73.994533,104.0,3.0,87.0
4845832.0,75300.0,1929.0,1.0,100.0,50.0,90.6,122.5,507.8,522.3,73.8,75300.0,59.0,10.0,100.0,78000.0,78000.0,8.0,0.0,40.78123,-73.955633,108.0,4.0,14802.0
5876802.0,82017.0,1968.0,1.0,100.0,50.0,64.8,104.0,354.8,389.8,73.8,82017.0,70.0,100.0,100.0,82017.0,82017.0,3.0,0.0,40.736085,-73.995969,102.0,3.0,63.0
6288366.0,58120.0,2002.0,1.0,100.0,50.0,61.2,104.8,292.6,216.7,73.8,58120.0,32.0,0.0,100.0,58120.0,58120.0,4.0,0.0,40.741434,-73.998777,104.0,3.0,81.0
6739492.0,32938.0,1920.0,1.0,100.0,50.0,58.7,118.1,101.8,124.7,73.8,32938.0,6.0,100.0,100.0,32938.0,32938.0,4.0,0.0,40.732805,-73.992156,102.0,2.0,61.0
12497295.0,46017.0,1950.0,1.0,100.0,50.0,72.0,109.3,236.7,194.3,73.8,46017.0,31.0,100.0,100.0,46017.0,46017.0,5.0,0.0,40.736312,-73.987085,105.0,2.0,50.0
12497298.0,41746.0,1923.0,1.0,100.0,50.0,82.1,107.8,214.6,252.1,73.8,41746.0,34.0,100.0,100.0,41746.0,41746.0,6.0,0.0,40.762133,-73.975991,105.0,4.0,104.0
12531463.0,224337.0,1973.0,1.0,100.0,50.0,67.6,107.3,565.2,901.6,73.8,224337.0,205.0,100.0,100.0,224337.0,224337.0,3.0,0.0,40.712636,-73.834609,406.0,29.0,76901.0
20670010.0,22341.0,1987.0,1.0,100.0,50.0,87.9,128.0,111.9,113.7,73.8,22341.0,35.0,100.0,100.0,22341.0,22341.0,4.0,0.0,40.77135,-73.952434,108.0,5.0,132.0
6820162.0,36950.0,1926.0,1.0,100.0,50.0,84.7,100.6,193.8,171.2,73.8,36950.0,39.0,100.0,100.0,36950.0,36950.0,6.0,0.0,40.675378,-73.962496,308.0,35.0,215.0
2742789.0,73446.0,1930.0,1.0,100.0,50.0,84.9,112.7,332.7,355.7,73.8,73446.0,66.0,80.0,100.0,73446.0,73446.0,10.0,0.0,40.756546,-73.819632,407.0,20.0,859.0
